Feature A,Feature B,Feature C,Feature D,Feature E,Feature F,Feature G,Feature H,Feature I,Feature J,Feature K,Feature L
2239.985535,13799.56966,1611.689954,2525.396348,2012.596856,38.63756962,1056.973105,4.714699422,4.763664643,17.00628285,45.07075246,47.40315205
2262.234258,14214.43481,1639.257863,2619.538942,1893.366872,40.0047434,1136.000476,5.0136025,4.447824213,16.9455447,42.80712304,44.94456885
2119.804065,14171.54835,1574.101933,2555.782564,1867.727854,40.40601675,1140.121908,4.723254358,4.558020406,18.41902453,44.43628159,43.64932452
2161.472323,13516.01619,1567.936758,2534.269902,1832.888364,39.34826302,1090.987065,4.758955973,4.731834377,17.91598773,42.75562389,43.62444146
2291.163405,13595.58854,1612.004417,2528.76902,1901.350846,40.28578368,1147.400231,4.867811612,4.576176426,18.45739472,45.24130158,44.68009776
2287.468861,13752.90037,1593.108376,2636.710753,1805.300075,37.70827545,1117.558349,4.717373196,4.37893102,17.7804188,45.56194932,44.04417858
2270.945575,13615.62678,1557.506593,2584.220312,1839.288854,38.65901643,1071.590302,4.770058148,4.663045974,17.53998598,45.99078726,43.70317078
2244.951344,13785.00575,1597.181174,2580.676955,1660.032243,39.27095096,1093.616528,4.571464008,4.449255766,17.0168841,46.40179784,46.42024344
2230.548082,13920.52804,1578.597869,2648.081297,1676.274951,40.6215614,1095.229815,4.630487649,4.797655364,17.28310955,45.48118471,46.59707337
2217.598424,14322.10136,1669.610465,2578.095011,1672.391935,37.92458903,1121.455971,5.00458976,4.741331087,18.06614334,44.58984463,43.90660041
2218.419667,14512.74558,1629.228941,2625.378839,1660.540531,38.11380195,1089.745844,4.81593075,4.715577505,18.48360905,43.23995345,46.65232201
2275.360817,13320.54109,1570.348075,2500.696027,1682.726324,37.36596741,1099.952352,4.591869344,4.524172435,17.2597802,45.92001486,44.59619125
2226.646302,14222.48743,1572.727405,2580.159898,1679.955859,39.59956653,1093.257942,4.900238221,4.689518161,17.83859517,44.22215753,47.04261201
2251.207168,13802.17138,1607.119799,2621.816804,1649.501755,37.44612022,1095.233857,4.629223402,4.715109267,18.37119669,44.48621289,43.47983516
2281.116801,13939.16157,1658.398886,2648.545195,1744.662699,37.16586908,1100.109047,4.858283775,4.366542261,17.29204479,43.93469164,45.91619973
2222.23598,13581.11171,1608.323609,2660.202372,1794.93067,39.59465377,1099.811399,4.757582993,4.734341302,17.23620135,43.10970211,43.46139217
2257.032234,14020.35954,1701.913408,2574.664882,1886.741591,39.67185184,1073.546819,4.872281447,4.535674118,17.54771048,43.04794147,43.99405254
2213.867526,13677.46881,1549.702831,2533.721138,1992.736711,39.74006435,1155.342713,4.970595616,4.412054113,17.461296,46.35497343,46.05592965
2272.75909,13602.59954,1595.283117,2724.363313,1971.570838,39.39215482,1127.757939,4.971578813,4.456218205,18.73779431,43.41378007,45.77111346
2100.62651,13251.84609,1644.261754,2585.394534,1899.455561,40.2592712,1123.16094,4.794045355,4.593953687,17.85551517,44.15997876,43.74876285
2207.29548,13451.28282,1597.623335,2631.736252,1945.699947,40.1437403,1131.661272,4.875914992,4.626686467,18.70014945,43.17795739,44.768275
2116.85655,13235.207,1624.396529,2693.393464,1784.44441,38.07179786,1142.655644,4.945904089,4.675661592,17.77484864,43.54224038,46.15278105
2267.972625,14226.0491,1558.171774,2521.982506,1845.531843,40.23611321,1077.775511,4.813336847,4.436121118,18.7788852,44.43363871,46.41873127
2187.217812,13887.0527,1640.709009,2600.270211,1687.323405,39.66705363,1065.751745,4.755964623,4.490882007,18.43146857,43.98142556,46.86209551
2308.588581,14448.47536,1651.618729,2515.19613,1762.775044,39.20521232,1119.703769,4.789453327,4.485672643,18.10302049,45.75214347,44.28465904
2236.137264,14482.05139,1654.454657,2724.491879,1808.847893,37.23010079,1120.440589,4.753772724,4.527792171,18.64992776,45.5677981,47.451482
2186.22443,13900.69592,1581.670636,2499.673353,1764.812558,38.79377587,1118.565339,4.649414409,4.626176967,18.35837853,43.05859183,44.2522963
2297.244331,14606.77453,1612.311249,2523.818268,1813.195634,37.57299848,1107.934906,4.65921384,4.582542889,18.91297469,45.67517482,43.95313792
2214.824882,14084.14482,1662.196013,2631.601347,1787.157125,37.06779429,1159.163189,4.838017729,4.791956593,17.75280584,44.78677395,44.19284845
2162.464279,14542.31174,1546.159326,2655.599573,1799.265536,39.01759818,1083.771736,5.031609603,4.443278715,18.53821592,43.19219743,45.88700374
2158.752986,13975.69143,1621.452583,2649.361892,1834.114129,38.75069149,1122.745142,4.79091896,4.478703136,17.7312286,43.90273969,44.59237805
2311.510961,14119.36093,1591.580927,2690.731889,1797.219384,38.85842351,1088.699605,4.807563781,4.69852173,18.66322357,46.11663594,44.9525092
2103.955801,13566.28537,1650.004583,2645.448892,1918.132761,38.43484001,1060.951545,4.70536876,4.550289097,17.95101282,44.88559701,46.13464943
2277.624027,14204.36407,1636.675796,2547.125457,1908.835427,39.97177476,1127.839685,4.972773152,4.476287585,17.91262941,42.72844366,45.23028633
2283.340439,13765.80874,1558.499526,2629.267132,2053.242815,38.22469981,1115.179419,4.839884039,4.62470378,17.55011256,43.14983392,45.93355302
2187.114756,14021.953,1590.5331,2677.804118,1934.379838,38.30522059,1137.162387,5.014927011,4.725560064,17.6877861,44.16223053,46.90164728
2169.600593,13484.06354,1591.391112,2687.534398,1847.447626,40.40568987,1147.634615,4.712071245,4.599496205,18.00165704,44.0560197,45.21594462
2227.69862,14218.46241,1605.23994,2483.566576,1871.985956,37.05583568,1078.80629,4.981039888,4.647958815,17.54025336,46.26190622,46.35867558
2142.115934,13292.97357,1667.32856,2595.315865,1785.575787,39.99541641,1064.297425,4.727781126,4.481433716,17.92842325,45.18070553,45.66323547
2220.121266,13779.47997,1581.949428,2503.412704,1842.103031,39.23970396,1125.931502,4.868907575,4.384629183,19.07396358,42.30115465,45.98038991
2272.178231,13763.40762,1612.272219,2714.805026,1794.337305,37.23697827,1089.826195,4.692726773,4.603765491,17.7289327,42.96301903,45.48347881
2128.623714,13297.43858,1548.830626,2525.601351,1740.943636,40.0422856,1067.62457,5.060308968,4.669523515,17.69388703,43.06734673,45.70557905
2281.797961,13553.7096,1538.647888,2591.60225,1669.121508,37.39625556,1093.865075,5.017576457,4.805226869,18.90539327,45.96527727,45.37051779
2142.967617,14000.03927,1666.167751,2493.898455,1765.538556,36.85487134,1133.267332,4.961887496,4.382880452,18.0129971,45.23178664,47.03213143
2248.915548,14489.2623,1683.664615,2653.49604,1654.47516,39.58245918,1088.058948,4.697597819,4.405775741,18.14351328,44.2149747,44.55470584
2262.207046,13849.20287,1557.206063,2538.555222,1624.293686,39.66036027,1122.22256,4.721792715,4.400631651,17.61153573,42.35873705,46.43354729
2234.174142,13795.71693,1621.40349,2489.835475,1616.60819,39.61871121,1062.101155,4.853134205,4.542833577,18.75454642,43.69259761,44.23745181
2147.673551,13960.88136,1585.265483,2572.078134,1710.356196,39.72639917,1065.021783,4.89155677,4.625935465,17.50322982,44.32002661,46.71313594
2285.026566,14564.94538,1691.084692,2718.512696,1871.519182,39.75485776,1090.044762,4.887987295,4.759271971,17.99346041,45.81337175,44.03936677
2296.816063,13663.1765,1663.932446,2589.846027,1821.268734,39.73270235,1100.509901,4.689566735,4.628972462,18.71239562,44.81280348,45.07940464
2213.352998,13318.70787,1661.662632,2659.411431,1932.153942,39.46554636,1147.276344,4.890109673,4.740690752,18.81734362,45.14894279,47.01956867
2102.929168,14239.22333,1604.927899,2600.35838,1902.038888,40.3193928,1119.142666,5.004204559,4.678769131,18.87982315,43.44134684,45.9493199
2110.791514,14369.48713,1684.615286,2718.762842,1988.094726,39.63013055,1079.015437,4.919571944,4.660430954,19.08828784,42.41205408,47.144587
2303.619801,13386.54014,1623.457096,2535.144447,1908.253557,38.91456996,1124.483502,4.974695552,4.523022531,19.04773172,44.73626632,46.18593983
2283.036969,13326.20572,1617.159206,2542.046381,1992.926764,38.84776121,1137.218645,4.829310497,4.597614632,17.69118606,42.27298073,43.77270409
2290.959927,13916.31913,1547.249934,2483.342562,1921.25548,37.45766679,1059.24156,4.973549155,4.514998877,18.28439319,42.24280572,45.46338121
2274.072263,13549.02721,1544.100573,2649.605636,1903.020395,37.70213537,1044.214883,4.774735245,4.654690159,19.03701766,45.38483163,46.86249899
2148.533844,13599.35556,1614.559796,2644.651861,1831.308515,38.77916713,1102.862199,4.980059314,4.727051712,17.90707167,45.45179709,45.26587229
2146.74544,14245.41504,1667.84619,2474.027884,1691.032556,38.99769703,1090.359104,4.910027402,4.397806393,18.0148538,46.2601062,45.16588972
2151.778172,14190.42485,1704.502851,2608.905009,1655.827415,37.8476496,1085.937369,4.89221424,4.43343637,18.95888364,42.9288512,44.75453426
2263.665593,14027.36072,1558.392546,2558.911933,1591.088196,38.46523072,1097.119762,4.794913901,4.387966932,17.62774485,42.2708072,43.58935005
2190.888105,13650.39175,1596.705495,2492.087534,1687.887228,37.33219132,1101.433096,4.76893075,4.735192357,18.89032949,43.78460969,45.15315839
2264.372216,14687.18639,1596.639716,2500.845187,1593.390878,39.37690821,1062.100263,4.834193428,4.662444065,18.49648996,46.28905312,45.56593974
2120.380653,14067.37028,1707.708414,2557.774357,1706.449241,39.40272296,1133.558961,4.965104867,4.581137856,18.98605974,44.13999129,47.14261202
2100.294783,13802.54436,1642.943892,2601.348047,1621.649513,40.1646441,1044.118054,4.943114311,4.372464452,18.13528688,45.12473975,44.10041023
2281.105163,14077.90643,1578.19546,2647.389589,1706.094684,38.92007755,1108.385048,4.738608785,4.389712678,18.6301618,45.92829792,45.96007993
2139.204745,14470.88533,1688.178086,2650.667607,1698.428549,38.67072928,1137.349301,4.615885607,4.453657119,18.49052077,44.40265862,43.28034804
2169.370931,13303.25098,1665.382358,2586.946731,1811.232548,36.91645088,1132.839118,4.722893836,4.528832728,19.18320524,43.02431499,43.73036528
2269.121381,14093.7539,1539.239843,2531.81923,1866.144397,38.58414949,1110.610702,4.954463543,4.431522115,19.41976771,44.19147456,45.16744157
2113.208082,13866.50362,1679.921895,2685.733504,1932.834328,36.8011222,1116.630122,4.796498821,4.585071927,17.88288907,43.47864168,44.73176922
2260.171943,13639.44417,1694.588955,2675.131148,1834.05144,40.05770547,1055.506349,4.916466482,4.548188859,18.68119532,44.46575381,45.29756546
2305.592538,14187.68575,1642.604384,2665.605823,1842.577603,40.16440816,1072.465559,4.788221137,4.657930146,19.1695843,45.41864178,45.17719334
2262.681,14402.97993,1630.016381,2707.505285,1909.120134,39.07879599,1050.709676,4.71603053,4.601819194,18.99591662,43.66732887,46.65702269
2227.109184,13350.60617,1600.979789,2599.668211,1725.487604,39.6306058,1055.621803,5.018774987,4.817597857,18.98716411,45.71620125,44.76423976
2304.540865,14466.29741,1655.688052,2677.641809,1792.900292,39.1258198,1054.571802,4.788489958,4.740135944,18.33163158,44.90563448,45.48647766
2238.12723,13925.73472,1641.9637,2619.835653,1780.6258,37.37356762,1087.726036,4.784118678,4.615264967,18.1229615,43.73231818,43.58158629
2258.014171,14132.84819,1619.78774,2659.853268,1638.638391,39.37078948,1058.891778,4.798355778,4.528504767,18.6769928,43.91867141,45.90884005
2222.439792,14488.46522,1604.028048,2547.154527,1700.278222,40.13710833,1103.499104,4.693837089,4.50260227,19.26498997,42.55004254,45.38204711
2268.801276,14237.71478,1564.722721,2514.513741,1665.38975,39.08569565,1083.014009,4.711342816,4.379684342,19.26991597,45.00524377,45.11379538
2291.584725,14586.81269,1669.864392,2582.552849,1717.193709,36.65907022,1072.10216,4.818531115,4.439829294,18.70968491,42.6191467,43.53893894
2212.894464,14431.64725,1647.836308,2631.795689,1791.578713,36.69975114,1074.021238,4.620190839,4.54509861,19.28365837,45.79543118,45.9804967
2166.2486,14489.27171,1706.175278,2566.427226,1740.205426,39.1738873,1096.010404,4.996081913,4.638087418,19.67980821,43.05036006,45.59532508
2186.267991,14109.20741,1599.064407,2506.723719,1746.513384,39.35355182,1101.827526,4.621099453,4.741671127,18.86449092,42.84169005,45.23377109
2214.515599,13404.56651,1654.320586,2538.449389,1829.899673,39.59815045,1080.382663,4.678679797,4.437658029,19.31759705,43.49810681,47.2492886
2243.644634,14328.59089,1567.539272,2703.234496,1778.283141,38.00221426,1110.677181,4.84417267,4.704104994,19.63145277,42.50775521,45.57449484
2257.456452,14553.24507,1584.876081,2669.782753,1784.06251,39.06481374,1073.832717,4.932849824,4.42956772,18.73894123,42.52444842,43.96909895
2238.888456,13604.06384,1561.12302,2483.473706,1950.538738,36.75135317,1104.934889,4.711089182,4.554373379,18.73118697,42.93955376,43.81354961
2186.860857,14390.9869,1578.497958,2710.92219,1860.13449,37.45841417,1046.858869,4.91468271,4.726176753,19.22280909,44.64737001,46.82328471
2180.330984,13767.97722,1618.861266,2497.681647,1747.900169,39.08834527,1097.315419,4.756909434,4.410069291,17.972032,44.17703466,45.93914902
2136.576573,14398.11166,1608.354922,2629.833896,1737.594044,39.94856881,1092.417917,4.960457366,4.680669018,18.92423302,43.34419624,46.18428789
2204.248423,14080.64291,1635.111717,2675.72685,1762.934391,36.62793345,1077.581726,4.882446078,4.648558369,18.92561568,43.30003099,44.50519682
2159.460532,14632.73871,1550.598101,2566.237578,1658.295434,39.79052099,1068.912247,4.852358938,4.678592432,19.27379186,46.0110421,44.91284618
2115.160404,13937.15929,1663.206816,2690.306903,1696.126007,39.62506114,1024.911624,4.677749023,4.588589476,18.87630601,43.45227013,46.34744545
2226.521455,13991.73338,1555.73902,2678.919656,1568.558045,39.92432078,1059.000029,4.718442087,4.581057355,18.58256511,42.53453973,44.04483497
2151.348485,14213.68068,1681.2239,2682.224709,1652.137053,39.58510563,1016.643868,4.714440447,4.412924409,18.31105438,44.63080637,46.83886733
2200.574934,14704.1962,1609.398506,2682.667716,1633.060856,36.54822828,1088.804051,4.93905211,4.61091065,18.7038634,42.17719065,46.2584002
2118.499397,13716.9846,1691.522006,2713.890866,1740.099251,38.61519372,1098.751863,4.778201777,4.716025186,19.54857998,44.02391027,47.23290489
2254.629307,14258.01575,1581.187253,2658.352985,1795.098548,37.09243118,1062.971121,4.850278843,4.711884823,18.28773198,44.2355809,44.90351103
2185.994873,14120.93245,1637.160644,2662.702,1795.625461,36.8918737,1037.593302,4.767229706,4.589856425,18.69700696,43.02526989,45.31901199
2268.54012,14571.30799,1683.735714,2639.238727,1804.809243,38.56345853,1046.198409,4.607041142,4.452486671,18.94587278,44.13791016,47.392405
2136.719146,13990.11401,1637.199389,2640.873611,1804.379073,36.67327778,1053.358051,4.830296142,4.803432045,18.57536876,42.63182335,44.21925034
2276.051002,14559.95178,1642.29858,2685.777706,1905.031575,39.36281545,1060.57624,4.841862144,4.552886696,19.52031467,44.3185615,45.45187273
2126.110078,14292.61094,1581.760403,2654.762474,1836.373728,37.82382058,1091.978406,4.643835361,4.807679884,18.3951085,42.39254081,45.08618478
2097.680869,13404.41513,1588.911796,2539.080452,1900.577237,39.66003332,1009.757742,4.71989195,4.447782026,19.16316272,45.44862592,46.24336653
2114.903584,13731.80264,1691.234862,2677.111547,1866.360024,37.56615559,1012.749112,4.8203357,4.459606178,18.39238884,43.85716255,44.17988591
2303.17998,13946.59061,1674.741065,2687.422278,1921.854772,39.6916023,1066.045127,4.865802887,4.736344221,18.3054469,45.16888263,45.46017565
2145.51295,14571.79399,1593.53184,2623.164481,1751.328775,36.81354136,1068.006263,4.92339299,4.402782296,19.4952072,45.68044902,43.61381676
2229.783765,13404.59149,1645.441377,2621.875766,1796.454718,37.24704326,1019.886707,4.952776671,4.751840291,19.61670801,42.71589884,45.5835241
2281.309156,13663.13721,1627.674525,2556.266774,1766.785184,39.16279943,1036.279268,4.621761957,4.4329605,18.41689456,46.21386434,45.2794983
2189.999627,13580.34684,1664.007824,2578.256032,1599.006192,38.99194754,1052.591164,4.686278777,4.719233147,19.08774495,43.46167787,46.02314642
2250.093865,14456.31034,1661.623992,2515.110346,1738.142404,38.12240264,1065.540133,4.862022218,4.78218921,19.21256282,45.75839596,46.63052496
2138.598637,13561.82967,1580.278843,2492.220435,1638.597471,38.30440599,1012.208498,5.018885327,4.3998201,19.64834532,42.71814796,44.78906307
2257.675688,13698.12914,1557.369156,2687.326976,1774.519787,37.62502543,1028.288973,4.814834488,4.688523179,18.18624107,42.41478301,43.22366591
2210.119491,14025.21386,1699.535072,2606.764447,1767.372366,38.43681966,1043.952597,4.800981899,4.716575213,19.53628094,42.30947523,44.62816577
2230.373993,14537.71541,1594.581512,2578.219149,1688.903395,38.15321372,1067.149624,4.604475052,4.717764059,19.22407306,46.33533932,44.83264458
2292.159127,14482.27273,1695.545581,2563.566176,1839.373792,36.33037678,1056.068947,4.809084175,4.401482117,19.48520536,42.68488246,44.02320096
2303.822626,14396.79373,1612.571651,2619.312662,1766.599301,39.86744725,1079.638975,4.770068701,4.629880621,19.91029476,44.05274039,45.44989892
2172.14059,13529.85473,1630.739381,2668.725957,1912.30555,39.46368457,1066.832148,4.833512755,4.533535171,18.82532827,43.7633234,44.48058902
2263.150502,14307.98629,1642.689467,2530.835267,1950.679782,39.30798151,1008.462505,4.766719066,4.697857484,18.99298103,42.47463405,43.65096798
2247.884726,13461.33769,1623.601232,2546.031112,1938.561125,38.88623639,1040.315394,4.624018518,4.674687029,19.19368858,45.59175714,45.96515796
2129.415986,14499.81261,1594.34574,2684.105075,1825.685464,39.6287535,1014.07231,4.748364817,4.799201327,18.55371488,44.96571721,45.01892559
2213.417462,13774.75771,1576.299767,2694.360904,1893.237232,39.48421911,1000.632507,4.930827284,4.465576334,18.5966723,42.36158088,46.0705607
2265.105935,14179.54895,1688.738788,2634.2239,2020.865673,36.63247993,981.6978864,4.901647313,4.598695644,18.18270759,42.25848666,44.69619035
2202.116436,13291.77309,1602.439134,2638.016054,1906.67219,37.04036508,1021.985083,4.878031112,4.666777931,19.02460038,43.60793861,46.2711029
2244.210112,14044.73355,1696.453781,2662.604887,1855.574721,37.62110865,992.4342209,5.011142433,4.78683143,19.24455178,42.52384716,44.88420126
2279.150479,13710.65619,1676.376891,2611.70472,1984.90178,37.96882455,987.0158328,4.796907709,4.639581454,18.59506629,44.54666897,45.75532052
2241.222556,13791.69599,1651.967298,2653.303895,1917.509962,39.86218419,1036.538645,5.040487478,4.64609118,19.68676533,42.80926374,44.19193992
2227.184915,13939.16984,1630.883378,2599.102536,1843.998578,37.66486227,976.7299746,4.969278687,4.476896879,18.45057132,43.91925718,44.20478625
2278.494652,14292.39665,1679.497314,2661.471786,1883.446095,38.36971842,994.0449708,4.818925981,4.541192056,19.38093591,44.03810918,46.10724148
2213.570274,14275.09241,1659.072881,2505.944643,1764.504135,38.53311379,1001.781304,4.829091444,4.581085862,19.28218412,43.60155043,47.1110193
2148.245513,13943.52031,1602.259667,2484.894524,1862.768199,36.71777921,966.3702081,4.981739135,4.470374949,18.3344166,45.510445,45.58996887
2268.149398,13584.61348,1646.809367,2542.082463,1894.271162,39.33091476,981.4334974,5.042863977,4.686240326,19.97897992,45.25947938,45.01465482
2292.052583,14551.58648,1570.698264,2606.348605,1933.538839,37.52421595,1020.942551,5.038370997,4.680586979,18.87957088,44.23180325,46.66020731
2299.759522,13923.37536,1600.701979,2606.429989,1925.063882,38.43772952,1035.269244,5.021577309,4.795578653,19.02582966,46.17037464,45.69408427
2200.814609,14030.73347,1684.64463,2584.169977,1918.949298,38.15445204,982.7577428,4.655227561,4.742624249,19.39377093,45.58532036,43.3852065
2292.259157,13961.54421,1648.297456,2597.778951,1913.01608,37.87867516,1035.213266,4.999484384,4.402202836,18.82621055,45.78280227,43.25457127
2265.689978,14469.83264,1603.665756,2545.771627,1845.208548,36.37650823,997.8205385,4.973763545,4.441421144,18.93460485,43.21001379,45.21223089
2115.805447,14314.17367,1593.115585,2671.780474,1837.416413,37.6180327,1000.201953,4.850356195,4.819174098,18.59390897,42.71725466,44.15911146
2209.502068,14654.85408,1663.238768,2508.864279,1747.744086,37.32778718,1042.762636,4.815000003,4.618878894,18.69052013,44.7512161,45.07218016
2262.674349,13642.07142,1603.803103,2635.721601,1688.8679,37.60899671,1042.389627,5.026117174,4.580254157,18.89345666,43.84644301,45.6376205
2267.128238,14249.56561,1612.020511,2612.441541,1767.103108,36.18453528,969.1183127,4.868895639,4.494313329,20.02826671,46.4136945,43.67107019
2306.190948,13870.5664,1693.46924,2587.187187,1659.54068,38.23074855,988.4518872,4.714745582,4.400035283,19.97733197,45.95127819,44.51778671
2282.518554,14719.88996,1703.221984,2573.652046,1752.489831,39.22014379,966.2307265,4.718457769,4.771374804,20.0091059,44.92219941,44.33770714
2155.705121,14520.29872,1599.777707,2685.220574,1664.265838,39.27074324,1032.431488,5.002982704,4.717062382,19.1827434,42.50133982,44.83595654
2304.106155,13661.98984,1687.090764,2551.043522,1681.532935,38.00510338,1001.079589,4.92195749,4.356415411,19.28268765,45.124446,47.02763106
2262.877419,14166.02943,1635.999867,2668.329612,1642.505151,37.53355967,1018.232439,4.880637063,4.600040303,18.02083146,43.16609094,45.44799434
2155.68137,13975.74129,1542.837219,2587.912493,1603.855445,38.27574746,990.1750543,4.948979177,4.39716213,18.15961048,43.07367154,47.22448919
2202.661702,13606.70328,1669.689696,2584.202586,1629.345505,37.98648208,973.7330327,4.887625996,4.580748559,18.61059389,43.15659064,44.52325514
2273.608732,14044.56699,1547.343556,2523.315885,1552.85626,37.10092014,1048.548169,4.838438459,4.79002854,18.96412079,44.80274266,44.01794766
2220.327965,13984.90109,1599.495032,2594.877587,1611.762931,36.3561769,989.6778367,4.594803076,4.522654911,17.83384667,42.53819792,44.28927462
2247.84349,14427.16988,1642.976434,2633.793303,1547.799521,38.89232186,995.8140486,4.778322364,4.507571309,17.6048471,44.16729702,43.6205776
2200.149304,14756.36463,1577.125313,2666.440806,1605.387643,38.37898799,966.8074419,4.834584337,4.373597648,17.54643245,44.69187684,46.86021699
2301.55057,13928.69353,1646.708544,2661.001993,1700.245239,38.44567718,1041.537728,4.589125589,4.627628285,17.55610746,45.73635875,47.11250251
2117.511656,14547.00811,1613.932874,2725.453336,1737.588581,37.16017088,1057.527662,4.924169274,4.467252825,16.85788552,45.99871671,46.6463378
2295.124373,14083.27481,1581.75391,2714.173539,1670.436958,37.87419507,986.500076,4.95805349,4.61779804,17.25205217,45.33384897,43.05654858
2220.426416,13580.40082,1646.55636,2593.416177,1650.856265,39.63872948,1045.459679,4.777682807,4.801421656,17.99937144,45.91741364,45.50552202
2138.096662,13997.66281,1640.287317,2603.324106,1702.268163,36.46904971,1031.495487,4.618929495,4.721673883,16.46517084,43.03211911,46.45835326
2276.711753,13300.32203,1577.651106,2666.755724,1758.752181,37.23434307,1004.086326,4.906784414,4.743386991,17.23463338,42.8649857,46.37653194
2247.588297,14453.24471,1565.912116,2671.047686,1678.067576,36.9410358,1045.613517,4.989559777,4.726642531,16.71814709,44.98841457,45.6276393
2305.833974,13969.85208,1574.204555,2618.794501,1676.452731,37.8103308,1010.917908,4.774986574,4.59836197,17.06455092,46.11690814,43.44659661
2275.962697,14043.67174,1652.099643,2584.729738,1730.444098,37.85663791,1026.603295,4.595312876,4.551240905,16.64311712,42.21094533,46.89432642
2280.099416,14359.08546,1605.201104,2633.323867,1782.650842,39.10583461,1011.003141,4.90010612,4.380095453,16.53717041,45.61619467,43.11367547
2129.339018,14055.38356,1627.607183,2517.773422,1807.080209,37.90585856,970.0033682,4.82504328,4.781422171,16.5552938,44.34418813,45.70360172
2175.20771,13939.43058,1701.797115,2582.916298,1719.752317,36.97934978,958.2759663,4.694149619,4.552691767,15.83491124,45.85710627,46.76704733
2240.633573,13609.20516,1585.494934,2722.188951,1734.530372,38.41942945,949.6189115,4.981817954,4.716919977,15.68713342,43.95254601,43.74470921
2276.136955,14237.5046,1562.291575,2540.834655,1823.92779,37.21607708,962.565892,4.862325832,4.58064806,15.80069066,42.91432747,43.76123772
2209.470429,14171.82336,1685.24847,2598.609296,1692.350759,37.41046843,1023.411124,4.75612803,4.437255581,15.64563834,46.30341459,43.13550431
2214.700281,13247.31673,1648.752957,2473.053222,1836.674428,36.7694177,961.8869532,4.62099708,4.67252404,15.94106683,42.75376048,45.36057742
2256.096272,14100.87894,1589.747948,2570.22103,1814.049739,38.11794261,951.5645913,5.010226753,4.476971521,16.17283447,45.00341227,44.38010482
2160.335069,13861.67286,1604.04924,2575.777316,1848.248481,37.12030572,1022.792726,4.761882305,4.520303766,15.32240959,45.93473873,47.09401143
2117.945596,13337.3892,1606.046984,2606.096202,1848.738578,39.18963422,943.4920771,4.756258661,4.557739161,16.36971793,43.4200455,47.3312685
2263.362491,13066.23581,1668.939124,2747.032733,1815.439049,39.18758973,962.2914563,4.981089603,4.77451763,15.84826405,45.72967893,46.98771935
2202.090472,13235.70167,1616.47922,2512.03575,1904.303592,38.70428437,1033.954129,4.658372668,4.537478495,16.42183986,45.19166976,44.81365718
2126.469492,13435.18674,1584.831839,2592.652884,1973.523245,35.71471189,974.2175606,5.00358114,4.647697422,15.09159493,43.13771297,44.74342937
2114.542347,13738.64231,1581.570589,2792.408562,1966.956914,36.06995166,962.5258148,4.746866321,4.420215157,15.9109983,45.37799509,43.83871803
2186.501103,13062.77969,1547.038125,2598.683745,1870.090507,39.26022356,948.7990285,4.697285096,4.4269897,15.8642209,43.85473155,43.50981776
2242.564442,13781.97428,1649.310466,2731.437011,1904.483552,39.13403791,1027.332282,4.960383882,4.655340207,16.05660478,45.2480868,46.24013876
2153.503229,13319.77247,1576.138955,2758.136362,1929.311393,36.52354517,942.8816018,4.916005624,4.672306151,14.78888878,43.78354096,43.57394101
2256.448919,13809.87109,1663.382592,2466.143414,1661.595053,36.65371323,1013.252588,4.914355705,4.795322476,15.75947349,46.34200094,44.85934239
2138.108751,13745.07981,1592.187915,2531.778477,1692.394762,38.05696829,951.297746,4.872234636,4.485778086,15.13424705,43.9590449,47.2184364
2153.06921,13784.21405,1601.784265,2583.671541,1492.655974,36.68124307,967.4608825,4.735001344,4.773758114,15.55770761,45.23334065,47.33541016
2208.102427,13148.95624,1633.313573,2599.581616,1414.405578,36.1508271,956.7221567,4.834608658,4.688583129,14.8635595,42.85501201,45.19524306
2253.062045,14044.65134,1592.050074,2550.809057,1420.058599,38.13354565,961.8065418,4.709364084,4.68194197,14.59374825,42.96894128,45.58736064
2194.122507,13899.67922,1622.610919,2498.728749,1408.79918,39.13480155,938.6226408,4.87739418,4.500923189,14.73955177,46.15208935,44.50957192
2253.144905,13070.20213,1596.280537,2736.378464,1322.44632,37.86140502,956.2826012,4.98325758,4.718113307,15.25100909,44.7853706,46.20487637
2199.966855,13923.9961,1573.117322,2551.599106,1348.042316,36.27106783,995.3652259,5.012173737,4.461309,14.56823443,46.19763748,44.42843463
2158.655823,13587.30482,1582.242723,2521.767088,1350.646748,36.00305612,966.6040721,4.999988899,4.740477471,14.98084526,46.21032616,47.22674637
2199.660178,13258.33757,1557.669988,2629.615852,1373.192253,38.48054932,1003.925525,4.686609137,4.738480905,14.99864341,43.1074859,46.29904982
2167.520031,13815.96583,1675.946117,2571.56895,1494.124831,37.91832912,956.7505421,4.757615482,4.523019601,15.1323587,42.70154686,44.06247199
2307.629059,12906.37765,1604.600409,2505.763034,1549.418162,35.89640287,956.1372884,4.668115685,4.736659299,15.2890778,44.96328861,43.40944963
2140.509902,13173.47608,1648.842809,2569.433334,1587.839149,37.31070361,997.5051515,4.841720565,4.552593829,14.3288088,42.6811332,45.25921009
2288.466233,13160.61834,1692.743296,2714.182287,1556.278526,36.68721038,971.589111,5.061228421,4.557809015,13.99682223,43.84893869,43.13486065
2203.942749,12974.59743,1561.114518,2567.898788,1537.709031,38.48004762,995.9284442,4.998744097,4.532459424,14.85422155,46.09266064,44.71151971
